,org,model,repetition,fold,fit_time_seconds,auc,popt,recall_at_0.05,recall_at_0.1,recall_at_0.2,recall_at_0.3,recall_at_0.4,recall_at_0.5,recall_at_0.6,recall_at_0.7,recall_at_0.8,recall_at_0.9,recall_at_0.99,recall_at_0.999
293,Libreoffice,EALR,0,3,0.0235400199890136,,0.4718022669219622,0.0214236351071181,0.0214236351071181,0.0246486984565768,0.0251094217922137,0.4171849804192582,0.6922368117945173,0.6922368117945173,0.6924671734623359,0.8011978806726561,0.9944713199723566,0.9997696383321816,1.0
294,Libreoffice,EALR,0,4,0.0300490856170654,,0.538878874843179,0.0434402968784108,0.0694171578258022,0.1445099323291857,0.2866186422178564,0.4064614712944772,0.4996725605762934,0.7330277232045405,0.8609473913992578,0.8629120279414975,1.0,1.0,1.0
295,Libreoffice,EALR,0,5,0.0440430641174316,,0.5792681617179486,0.1874865156418554,0.1887810140237324,0.2867313915857605,0.3924487594390507,0.5344120819848975,0.5963322545846818,0.7426105717367854,0.7475728155339806,0.7715210355987056,0.9011866235167206,0.9978425026968716,0.9997842502696872
296,Libreoffice,EALR,0,6,0.0476622581481933,,0.3167402225441126,0.0,0.0,0.0,0.044232437120555,0.0654813529921942,0.159366869037294,0.3115784908933218,0.401561144839549,0.7933651344319167,0.966608846487424,1.0,1.0
297,Libreoffice,EALR,0,7,0.0410480499267578,,0.6906657394632467,0.00580770058077,0.00580770058077,0.1342224134222413,0.4140675414067541,0.7541406754140676,0.9232092923209292,0.98687889868789,0.9978489997849,0.99978489997849,1.0,1.0,1.0
298,Libreoffice,EALR,0,8,0.0526676177978515,,0.4905018474658625,0.0280153977758768,0.0280153977758768,0.0280153977758768,0.13366124893071,0.13366124893071,0.13366124893071,0.7807955517536356,0.9850299401197604,0.9965782720273738,0.9967921300256628,0.9995722840034216,0.9995722840034216
299,Libreoffice,EALR,0,9,0.0523087978363037,,0.7873138019559568,0.1300937023316626,0.3397254303769884,0.383525822619307,0.6979734146872957,0.8614077140989322,0.9383307910220092,0.9888864676400088,0.99368054042275,0.99368054042275,0.99368054042275,0.99368054042275,0.9993462628023536
10,Eclipse,EALGBM,0,1,0.8428835868835449,,0.887329993043818,0.8700023380874444,0.8737432779985972,0.8737432779985972,0.8737432779985972,0.8737432779985972,0.8959551087210662,0.8959551087210662,0.9048398410100538,0.9048398410100538,0.9048398410100538,0.9911152677110124,0.9981295300444236
11,Eclipse,EALGBM,0,10,1.426152229309082,,0.9430793763022935,0.6871003307607497,0.8088202866593164,0.8943770672546858,0.9570011025358324,0.9669239250275634,0.9669239250275634,0.9739801543550164,0.9869900771775084,0.995148842337376,0.9986769570011024,1.0,1.0
12,Eclipse,EALGBM,0,2,1.1180768013000488,,0.8627935809483163,0.6423841059602649,0.7127197990408769,0.7179721397579356,0.7540534368577301,0.8394610641699018,0.8844485042247089,0.9207581639643754,0.921671614523864,0.966659054578671,0.9938342087234528,0.9986298241607672,0.999771637360128
13,Eclipse,EALGBM,0,3,0.8200287818908691,,0.9069851829554444,0.6706697459584295,0.7838337182448037,0.7928406466512702,0.835796766743649,0.9,0.9381062355658198,0.9725173210161664,0.9884526558891455,0.9939953810623556,0.9939953810623556,0.9958429561200924,0.9983833718244804
14,Eclipse,EALGBM,0,4,0.7702772617340088,,0.9128785441444284,0.6839677047289504,0.7679354094579008,0.817762399077278,0.8417531718569781,0.9061130334486736,0.9478662053056516,0.9856978085351789,0.9926182237600922,0.9974625144175318,0.9983852364475202,0.9990772779700116,1.0
15,Eclipse,EALGBM,0,5,1.14687180519104,,0.9292817065112886,0.6812629638165476,0.7736805715602674,0.8497349619728048,0.904125374510256,0.9410002304678498,0.9502189444572482,0.957824383498502,0.988476607513252,0.9930859645079512,0.9946992394560958,0.9993085964507952,1.0
16,Eclipse,EALGBM,0,6,0.8703582286834717,,0.8949344476749632,0.5393612235717499,0.7181736392262708,0.8205128205128205,0.8529014844804319,0.8765182186234818,0.9278002699055332,0.9334233018443544,0.948268106162843,0.9838056680161944,0.99370220422852,0.9997750787224472,1.0
17,Eclipse,EALGBM,0,7,1.2696633338928225,,0.9547502404079492,0.7236225741690832,0.8645995984831586,0.911443229979924,0.9904082087887576,0.9904082087887576,0.9904082087887576,0.9904082087887576,0.9904082087887576,0.9904082087887576,0.9910774035244256,0.9977693508811064,1.0
18,Eclipse,EALGBM,0,8,1.4032461643218994,,0.934030440410076,0.7188269532124468,0.7982986344302664,0.8419520931273785,0.8831430490261921,0.9469442578912022,0.9720170136556974,0.98835907768077,0.988806805462279,0.988806805462279,0.9970897694201926,0.9993284083277368,0.9997761361092457
19,Eclipse,EALGBM,0,9,1.3456156253814695,,0.8901406818664487,0.4186613475177305,0.7152039007092199,0.780363475177305,0.8537234042553191,0.8918439716312057,0.9248670212765956,0.9645390070921984,0.9645390070921984,0.9769503546099292,0.989140070921986,1.0,1.0
130,Gerrithub,EALGBM,0,1,0.7532973289489746,,0.8282720334510452,0.4616497829232995,0.6316931982633864,0.7120115774240231,0.7214182344428365,0.7351664254703328,0.8006512301013025,0.8520260492040521,0.92438494934877,0.9638205499276412,0.996382054992764,0.9974674384949348,1.0
131,Gerrithub,EALGBM,0,10,1.0183122158050537,,0.7736849826154321,0.2536121673003802,0.2536121673003802,0.2536121673003802,0.7973384030418251,0.8562737642585552,0.8722433460076046,0.8942965779467681,0.9657794676806084,0.9844106463878328,0.9950570342205324,1.0,1.0
132,Gerrithub,EALGBM,0,2,0.6829123497009277,,0.838381013652977,0.3439399356453342,0.5688237397211298,0.710404004290311,0.7751161959242046,0.8047908473364319,0.8087236324633535,0.8476939578119413,0.9013228459063282,0.9306399713979264,0.9688952449052556,0.9978548444762244,0.9996424740793708
133,Gerrithub,EALGBM,0,3,0.8171758651733398,,0.7433716634296164,0.7067059690493737,0.7067059690493737,0.7067059690493737,0.7067059690493737,0.7067059690493737,0.7067059690493737,0.7067059690493737,0.7067059690493737,0.7067059690493737,0.8916728076639646,0.9992630803242448,0.9992630803242448
134,Gerrithub,EALGBM,0,4,0.7479305267333984,,0.8382104753826722,0.6807086614173228,0.8082677165354331,0.8082677165354331,0.8082677165354331,0.8082677165354331,0.8082677165354331,0.8082677165354331,0.8082677165354331,0.9078740157480316,0.9724409448818898,0.9976377952755906,0.9996062992125984
135,Gerrithub,EALGBM,0,5,0.9154720306396484,,0.8920734917858939,0.6938856015779092,0.6938856015779092,0.9175542406311638,0.9175542406311638,0.9175542406311638,0.9175542406311638,0.9175542406311638,0.9175542406311638,0.9175542406311638,0.9175542406311638,0.9948717948717948,0.9992110453648916
136,Gerrithub,EALGBM,0,6,0.8492169380187988,,0.8247064289829933,0.3883911180366186,0.5547331515387612,0.6856252434748734,0.6856252434748734,0.7331515387611999,0.8005453837164005,0.8656018698870277,0.9201402415270744,0.9575379820802492,0.9855862874951306,0.9988313206077132,1.0
137,Gerrithub,EALGBM,0,7,0.8627285957336426,,0.8495425313475866,0.3045822102425876,0.4243357720446669,0.7092799383904506,0.7758952637658837,0.8498267231420871,0.895648825567963,0.895648825567963,0.9457065845206007,0.9645745090489026,0.9872930304197152,0.9988448209472468,1.0
138,Gerrithub,EALGBM,0,8,0.8413295745849609,,0.8581319858533325,0.3281428028864413,0.5339916445119636,0.6243828332700342,0.7098366881883783,0.8355488036460311,0.8860615267755412,0.9468287124952526,0.9692366122293962,0.9870869730345614,0.9977212305355108,1.0,1.0
139,Gerrithub,EALGBM,0,9,0.8825230598449707,,0.7786745414677476,0.3169067475360121,0.3169067475360121,0.3169067475360121,0.6683093252463987,0.8203184230477635,0.9044730856709629,0.941622441243366,0.9556482183472328,0.9791508718726308,0.9996209249431388,1.0,1.0
270,Libreoffice,EALGBM,0,1,0.9030590057373048,,0.8187542541187288,0.5358883473637572,0.6464333185644661,0.6677004873726186,0.7361541869738591,0.7361541869738591,0.7948604342046965,0.8511298183429331,0.9118298626495348,0.9583517944173682,0.9836065573770492,0.9988923349579087,1.0
271,Libreoffice,EALGBM,0,10,1.7081937789916992,,0.8280600935262448,0.6319082377476538,0.7074035453597497,0.7426485922836288,0.7943691345151199,0.8471324296141814,0.8471324296141814,0.853806047966632,0.853806047966632,0.853806047966632,0.9580813347236704,0.9993743482794578,0.9993743482794578
272,Libreoffice,EALGBM,0,2,0.6966099739074707,,0.7650944370553765,0.5670126874279123,0.6908881199538639,0.6908881199538639,0.6908881199538639,0.691118800461361,0.691118800461361,0.691118800461361,0.8209919261822376,0.9197231833910036,0.9550173010380624,0.9965397923875432,0.9993079584775086
273,Libreoffice,EALGBM,0,3,1.2538986206054688,,0.6954184503791193,0.0787836903939184,0.0787836903939184,0.4293941488136374,0.7244874452891039,0.8062658373646625,0.8790601243953006,0.8792904860631191,0.8797512093987561,0.8799815710665745,0.9182216079244414,0.9997696383321816,0.9997696383321816
274,Libreoffice,EALGBM,0,4,0.8728735446929932,,0.6954310413408988,0.1410172451429819,0.4990176817288801,0.542457978607291,0.5507531106745253,0.6293385723641126,0.6911154769700939,0.7745033835407117,0.8814669286182056,0.8954376773630212,0.8960925562104344,0.9941060903732808,0.9995634141017246
275,Libreoffice,EALGBM,0,5,0.8114314079284668,,0.8273588852305385,0.515210355987055,0.5937432578209277,0.7080906148867314,0.7428263214670981,0.7505933117583603,0.847680690399137,0.8640776699029126,0.9710895361380798,0.978856526429342,0.9807982740021576,0.9978425026968716,1.0
276,Libreoffice,EALGBM,0,6,1.92763090133667,,0.8742003017322001,0.4045967042497831,0.6118820468343452,0.7647441457068517,0.8417172593235039,0.8521248915871639,0.9481786643538594,0.9763660017346054,0.9898091934084996,0.996964440589766,0.998915871639202,0.9997831743278404,0.9997831743278404
277,Libreoffice,EALGBM,0,7,1.245561599731445,,0.9106024305649618,0.6627231662723166,0.6627231662723166,0.7255323725532372,0.8875026887502688,0.9391266939126692,0.9795654979565498,0.98687889868789,0.99677349967735,0.99827919982792,0.99870939987094,0.99956979995698,0.99956979995698
278,Libreoffice,EALGBM,0,8,1.406571388244629,,0.8749186594163261,0.6935414884516681,0.7538494439692045,0.7538494439692045,0.7696749358426005,0.8744653550042771,0.8744653550042771,0.9625748502994012,0.9700598802395208,0.97027373823781,0.9912318220701454,1.0,1.0
279,Libreoffice,EALGBM,0,9,1.4890897274017334,,0.7609831929836358,0.3059490084985836,0.6212682501634343,0.6212682501634343,0.6212682501634343,0.6212682501634343,0.7461320549139246,0.8304641534103291,0.9139246023098714,0.9561996077576814,0.992373066027457,0.9997820876007844,0.9997820876007844
